Milliseconds;Rssi;Signal_X;Signal_Y;Signal_Z;Position_X;Position_Y;Position_Z
153400;-97;-35,6;28,6;1,7;-38,3;10,4;1,5
153450;-93;-36,6;-3,7;1,7;-38,3;10,4;1,5
153450;-93;-43,7;-2,9;4;-38,3;10,4;1,5
153450;-57;-37,4;9,6;5,1;-38,3;10,4;1,5
153450;-99;-36,5;-8,9;1,7;-38,3;10,4;1,5
153450;-96;-53,7;3,1;1,7;-38,3;10,4;1,5
153450;-96;-54,7;10,2;2,1;-38,3;10,4;1,5
153500;-91;-39,6;-2,9;1,8;-38,3;10,3;1,5
153500;-98;-25,3;-4,3;1,8;-38,3;10,3;1,5
153500;-94;-43,7;-2,9;4;-38,3;10,3;1,5
153500;-98;-25,2;-2,9;4;-38,3;10,3;1,5
153500;-95;-37,5;-4,4;5,2;-38,3;10,3;1,5
153500;-98;-43,8;-8,9;1,7;-38,3;10,3;1,5
153550;-93;-36,6;-3,7;1,7;-38,3;10,3;1,5
153550;-88;-48,8;3,5;1,7;-38,3;10,3;1,5
153550;-65;-43,8;9,2;1,6;-38,3;10,3;1,5
153600;-88;-39,6;-2,9;1,8;-38,3;10,2;1,5
153600;-96;-29,3;-2,8;1,8;-38,3;10,2;1,5
153600;-97;-44,3;-4,3;4;-38,3;10,2;1,5
153600;-98;-25,2;-2,9;4;-38,3;10,2;1,5
153600;-96;-31,5;-4,4;5,2;-38,3;10,2;1,5
153600;-57;-37,4;9,6;5,1;-38,3;10,2;1,5
153600;-88;-48,8;3,5;1,7;-38,3;10,2;1,5
153650;-94;-32,3;-3,6;1,7;-38,3;10,2;1,5
153650;-99;-25,3;-4,3;1,8;-38,3;10,2;1,5
153650;-97;-29,2;-4,3;4;-38,3;10,2;1,5
153650;-95;-39,5;-5,7;-0,4;-38,3;10,2;1,5
153650;-98;-32,6;-5,7;-0,4;-38,3;10,2;1,5
153700;-95;-43,8;-4,4;1,8;-38,3;10,1;1,5
153700;-90;-39,6;-2,9;1,8;-38,3;10,1;1,5
153700;-95;-32,3;-3,6;1,7;-38,3;10,1;1,5
153700;-99;-25,3;-4,3;1,8;-38,3;10,1;1,5
153700;-95;-32,6;-5,7;-0,4;-38,3;10,1;1,5
153700;-89;-48,8;3,5;1,7;-38,3;10,1;1,5
153700;-95;-54,7;10,2;2,1;-38,3;10,1;1,5
153700;-64;-43,8;9,2;1,6;-38,3;10,1;1,5
153750;-93;-44,3;-4,3;4;-38,3;10,1;1,5
153750;-95;-39,9;-4,3;4;-38,3;10,1;1,5
153750;-94;-39,5;-5,7;-0,4;-38,3;10,1;1,5
153800;-95;-29,3;-2,8;1,8;-38,4;10,0;1,5
153800;-91;-43,7;-2,9;4;-38,4;10,0;1,5
153800;-93;-39,9;-4,3;4;-38,4;10,0;1,5
153800;-95;-39,5;-5,7;-0,4;-38,4;10,0;1,5
153800;-98;-32,6;-5,7;-0,4;-38,4;10,0;1,5
153800;-73;-31,1;9,2;1,6;-38,4;10,0;1,5
153800;-98;-19,2;9,2;1,7;-38,4;10,0;1,5
153800;-97;-54,1;11,5;1,7;-38,4;10,0;1,5
153800;-99;-54,7;19,7;1,7;-38,4;10,0;1,5
153850;-95;-44,3;-4,3;4;-38,4;10,0;1,5
153850;-93;-39,9;-4,3;4;-38,4;10,0;1,5
153850;-99;-19,2;9,2;1,7;-38,4;10,0;1,5
153900;-95;-43,8;-4,4;1,8;-38,4;9,9;1,5
153900;-92;-36,6;-3,7;1,7;-38,4;9,9;1,5
153900;-99;-25,3;-4,3;1,8;-38,4;9,9;1,5
153900;-97;-44,3;-4,3;4;-38,4;9,9;1,5
153900;-94;-39,9;-4,3;4;-38,4;9,9;1,5
153900;-99;-25,2;-2,9;4;-38,4;9,9;1,5
153900;-95;-39,5;-5,7;-0,4;-38,4;9,9;1,5
153950;-94;-43,8;-4,4;1,8;-38,4;9,9;1,5
153950;-89;-39,6;-2,9;1,8;-38,4;9,9;1,5
153950;-93;-29,3;-2,8;1,8;-38,4;9,9;1,5
153950;-97;-44,3;-4,3;4;-38,4;9,9;1,5
153950;-98;-29,2;-4,3;4;-38,4;9,9;1,5
153950;-99;-36,5;-8,9;1,7;-38,4;9,9;1,5
153950;-98;-39,8;-8,1;5,1;-38,4;9,9;1,5
153950;-72;-31,1;9,2;1,6;-38,4;9,9;1,5
154000;-93;-36,6;-3,7;1,7;-38,4;9,8;1,5
154000;-96;-29,2;-4,3;4;-38,4;9,8;1,5
154000;-90;-43,8;-2,8;5;-38,4;9,8;1,5
154000;-56;-37,4;9,6;5,1;-38,4;9,8;1,5
154000;-98;-39,8;-8,1;5,1;-38,4;9,8;1,5
154000;-88;-48,8;3,5;1,7;-38,4;9,8;1,5
154000;-98;-54,7;14,3;2,1;-38,4;9,8;1,5
154050;-88;-39,6;-2,9;1,8;-38,4;9,8;1,5
154050;-90;-36,6;-3,7;1,7;-38,4;9,8;1,5
154050;-94;-32,3;-3,6;1,7;-38,4;9,8;1,5
154050;-93;-44,3;-4,3;4;-38,4;9,8;1,5
154050;-98;-24,7;-4,4;4;-38,4;9,8;1,5
154050;-96;-25,2;-2,9;4;-38,4;9,8;1,5
154050;-98;-45,8;-8,3;4,1;-38,4;9,8;1,5
154100;-98;-25,2;-2,9;4;-38,4;9,7;1,5
154100;-97;-29,2;-4,3;4;-38,4;9,7;1,5
154100;-96;-31,5;-4,4;5,2;-38,4;9,7;1,5
154100;-97;-32,6;-5,7;-0,4;-38,4;9,7;1,5
154100;-88;-48,8;3,5;1,7;-38,4;9,7;1,5
154100;-96;-53,7;3,1;1,7;-38,4;9,7;1,5
154100;-48;-36,7;11,1;1,7;-38,4;9,7;1,5
154150;-93;-39,9;-4,3;4;-38,4;9,7;1,5
154150;-95;-37,5;-4,4;5,2;-38,4;9,7;1,5
154150;-99;-36,5;-8,9;1,7;-38,4;9,7;1,5
154150;-89;-48,8;3,5;1,7;-38,4;9,7;1,5
154200;-92;-36,6;-3,7;1,7;-38,4;9,6;1,5
154200;-96;-32,3;-3,6;1,7;-38,4;9,6;1,5
154200;-92;-44,3;-4,3;4;-38,4;9,6;1,5
154200;-98;-39,8;-8,1;5,1;-38,4;9,6;1,5
154200;-96;-43;-5,6;-0,4;-38,4;9,6;1,5
154200;-97;-54,7;10,2;2,1;-38,4;9,6;1,5
154200;-95;-54,1;11,5;1,7;-38,4;9,6;1,5
154250;-94;-43,8;-4,4;1,8;-38,4;9,6;1,5
154250;-91;-36,6;-3,7;1,7;-38,4;9,6;1,5
154250;-93;-32,3;-3,6;1,7;-38,4;9,6;1,5
154250;-94;-44,3;-4,3;4;-38,4;9,6;1,5
154250;-93;-39,9;-4,3;4;-38,4;9,6;1,5
154300;-90;-43,7;-2,9;4;-38,4;9,5;1,5
154300;-98;-29,2;-4,3;4;-38,4;9,5;1,5
154300;-98;-43,8;-8,9;1,7;-38,4;9,5;1,5
154300;-99;-32,3;-8,9;1,7;-38,4;9,5;1,5
154300;-74;-31,1;9,2;1,6;-38,4;9,5;1,5
154300;-49;-36,7;11,1;1,7;-38,4;9,5;1,5
154350;-91;-36,6;-3,7;1,7;-38,4;9,5;1,5
154350;-92;-32,3;-3,6;1,7;-38,4;9,5;1,5
154350;-95;-44,3;-4,3;4;-38,4;9,5;1,5
154350;-94;-43,7;-2,9;4;-38,4;9,5;1,5
154350;-93;-39,9;-4,3;4;-38,4;9,5;1,5
154350;-97;-25,2;-2,9;4;-38,4;9,5;1,5
154350;-99;-43,8;-8,9;1,7;-38,4;9,5;1,5
154400;-89;-39,6;-2,9;1,8;-38,4;9,4;1,5
154400;-94;-44,3;-4,3;4;-38,4;9,4;1,5
154400;-93;-39,9;-4,3;4;-38,4;9,4;1,5
154400;-99;-24,7;-4,4;4;-38,4;9,4;1,5
154400;-93;-43,8;-2,8;5;-38,4;9,4;1,5
154400;-57;-37,4;9,6;5,1;-38,4;9,4;1,5
154450;-89;-39,6;-2,9;1,8;-38,4;9,4;1,5
154450;-94;-29,3;-2,8;1,8;-38,4;9,4;1,5
154450;-92;-37,5;-4,4;5,2;-38,4;9,4;1,5
154450;-98;-36,5;-8,9;1,7;-38,4;9,4;1,5
154450;-98;-39,8;-8,1;5,1;-38,4;9,4;1,5
154450;-95;-43;-5,6;-0,4;-38,4;9,4;1,5
154450;-88;-48,8;3,5;1,7;-38,4;9,4;1,5
154500;-89;-36,6;-3,7;1,7;-38,4;9,3;1,5
154500;-93;-29,3;-2,8;1,8;-38,4;9,3;1,5
154500;-92;-44,3;-4,3;4;-38,4;9,3;1,5
154500;-98;-25,2;-2,9;4;-38,4;9,3;1,5
154500;-95;-31,5;-4,4;5,2;-38,4;9,3;1,5
154500;-57;-37,4;9,6;5,1;-38,4;9,3;1,5
154500;-98;-45,8;-8,3;4,1;-38,4;9,3;1,5
154550;-90;-39,6;-2,9;1,8;-38,4;9,3;1,5
154550;-93;-32,3;-3,6;1,7;-38,4;9,3;1,5
154550;-94;-29,3;-2,8;1,8;-38,4;9,3;1,5
154550;-91;-43,7;-2,9;4;-38,4;9,3;1,5
154550;-96;-29,2;-4,3;4;-38,4;9,3;1,5
154550;-95;-31,5;-4,4;5,2;-38,4;9,3;1,5
154550;-98;-32,3;-8,1;5,1;-38,4;9,3;1,5
154550;-98;-29,2;-8,1;5,1;-38,4;9,3;1,5
154550;-95;-43;-5,6;-0,4;-38,4;9,3;1,5
154600;-94;-43,8;-4,4;1,8;-38,4;9,2;1,5
154600;-95;-44,3;-4,3;4;-38,4;9,2;1,5
154600;-98;-25,2;-2,9;4;-38,4;9,2;1,5
154600;-96;-53,7;3,1;1,7;-38,4;9,2;1,5
154650;-91;-32,3;-3,6;1,7;-38,4;9,2;1,5
154650;-96;-31,5;-4,4;5,2;-38,4;9,2;1,5
154650;-93;-39,5;-5,7;-0,4;-38,4;9,2;1,5
154650;-87;-48,8;3,5;1,7;-38,4;9,2;1,5
154650;-96;-54,1;11,5;1,7;-38,4;9,2;1,5
154650;-99;-54,7;19,7;1,7;-38,4;9,2;1,5
154700;-91;-36,6;-3,7;1,7;-38,4;9,1;1,5
154700;-91;-37,5;-4,4;5,2;-38,4;9,1;1,5
154700;-96;-31,5;-4,4;5,2;-38,4;9,1;1,5
154700;-57;-37,4;9,6;5,1;-38,4;9,1;1,5
154700;-98;-43,8;-8,9;1,7;-38,4;9,1;1,5
154700;-98;-36,5;-8,9;1,7;-38,4;9,1;1,5
154700;-89;-48,8;3,5;1,7;-38,4;9,1;1,5
154750;-94;-43,8;-4,4;1,8;-38,4;9,1;1,5
154750;-87;-39,6;-2,9;1,8;-38,4;9,1;1,5
154750;-93;-32,3;-3,6;1,7;-38,4;9,1;1,5
154750;-97;-36,5;-8,9;1,7;-38,4;9,1;1,5
154750;-96;-32,6;-5,7;-0,4;-38,4;9,1;1,5
154750;-95;-54,7;10,2;2,1;-38,4;9,1;1,5
154750;-97;-54,7;14,3;2,1;-38,4;9,1;1,5
154750;-66;-43,8;9,2;1,6;-38,4;9,1;1,5
154800;-92;-32,3;-3,6;1,7;-38,4;9,0;1,5
154800;-91;-44,3;-4,3;4;-38,4;9,0;1,5
154800;-90;-43,7;-2,9;4;-38,4;9,0;1,5
154800;-99;-24,7;-4,4;4;-38,4;9,0;1,5
154800;-57;-37,4;9,6;5,1;-38,4;9,0;1,5
154800;-97;-32,3;-8,9;1,7;-38,4;9,0;1,5
154800;-96;-39,8;-8,1;5,1;-38,4;9,0;1,5
154850;-89;-36,6;-3,7;1,7;-38,4;9,0;1,5
154850;-96;-29,3;-2,8;1,8;-38,4;9,0;1,5
154850;-99;-25,3;-4,3;1,8;-38,4;9,0;1,5
154850;-90;-43,8;-2,8;5;-38,4;9,0;1,5
154850;-92;-37,5;-4,4;5,2;-38,4;9,0;1,5
154850;-96;-31,5;-4,4;5,2;-38,4;9,0;1,5
154850;-96;-43;-5,6;-0,4;-38,4;9,0;1,5
154900;-94;-29,3;-2,8;1,8;-38,4;8,9;1,5
154900;-95;-44,3;-4,3;4;-38,4;8,9;1,5
154900;-98;-24,7;-4,4;4;-38,4;8,9;1,5
154900;-96;-31,5;-4,4;5,2;-38,4;8,9;1,5
154900;-59;-37,4;9,6;5,1;-38,4;8,9;1,5
154900;-97;-36,5;-8,9;1,7;-38,4;8,9;1,5
154900;-98;-32,3;-8,9;1,7;-38,4;8,9;1,5
154900;-87;-48,8;3,5;1,7;-38,4;8,9;1,5
154950;-97;-29,3;-2,8;1,8;-38,4;8,9;1,5
154950;-99;-36,5;-8,9;1,7;-38,4;8,9;1,5
154950;-99;-45,8;-8,3;4,1;-38,4;8,9;1,5
154950;-97;-53,7;3,1;1,7;-38,4;8,9;1,5
154950;-95;-54,7;10,2;2,1;-38,4;8,9;1,5
155000;-96;-29,2;-4,3;4;-38,4;8,8;1,5
155000;-98;-32,3;-8,9;1,7;-38,4;8,8;1,5
155000;-96;-54,7;10,2;2,1;-38,4;8,8;1,5
155000;-52;-36,7;11,1;1,7;-38,4;8,8;1,5
155050;-92;-44,3;-4,3;4;-38,4;8,8;1,5
155050;-92;-37,5;-4,4;5,2;-38,4;8,8;1,5
155050;-97;-36,5;-8,9;1,7;-38,4;8,8;1,5
155050;-98;-32,3;-8,9;1,7;-38,4;8,8;1,5
155050;-97;-32,3;-8,1;5,1;-38,4;8,8;1,5
155100;-89;-36,6;-3,7;1,7;-38,4;8,7;1,5
155100;-91;-32,3;-3,6;1,7;-38,4;8,7;1,5
155100;-92;-44,3;-4,3;4;-38,4;8,7;1,5
155100;-92;-37,5;-4,4;5,2;-38,4;8,7;1,5
155100;-98;-36,5;-8,9;1,7;-38,4;8,7;1,5
155150;-91;-29,3;-2,8;1,8;-38,4;8,7;1,5
155150;-97;-25,3;-4,3;1,8;-38,4;8,7;1,5
155150;-95;-44,3;-4,3;4;-38,4;8,7;1,5
155150;-96;-25,2;-2,9;4;-38,4;8,7;1,5
155150;-96;-31,5;-4,4;5,2;-38,4;8,7;1,5
155150;-98;-39,8;-8,1;5,1;-38,4;8,7;1,5
155200;-87;-39,6;-2,9;1,8;-38,4;8,6;1,5
155200;-88;-36,6;-3,7;1,7;-38,4;8,6;1,5
155200;-95;-29,2;-4,3;4;-38,4;8,6;1,5
155200;-98;-43,8;-8,9;1,7;-38,4;8,6;1,5
155200;-98;-32,3;-8,1;5,1;-38,4;8,6;1,5
155200;-65;-43,8;9,2;1,6;-38,4;8,6;1,5
155250;-90;-43,8;-2,8;5;-38,4;8,6;1,5
155250;-97;-36,5;-8,9;1,7;-38,4;8,6;1,5
155250;-95;-43;-5,6;-0,4;-38,4;8,6;1,5
155250;-94;-32,6;-5,7;-0,4;-38,4;8,6;1,5
155250;-98;-53,7;3,1;1,7;-38,4;8,6;1,5
155250;-72;-31,1;9,2;1,6;-38,4;8,6;1,5
155300;-90;-37,5;-4,4;5,2;-38,5;8,5;1,5
155300;-93;-31,5;-4,4;5,2;-38,5;8,5;1,5
155300;-97;-36,5;-8,9;1,7;-38,5;8,5;1,5
155300;-98;-53,7;3,1;1,7;-38,5;8,5;1,5
155300;-96;-54,7;10,2;2,1;-38,5;8,5;1,5
155300;-95;-54,1;11,5;1,7;-38,5;8,5;1,5
155350;-92;-32,3;-3,6;1,7;-38,5;8,5;1,5
155350;-91;-39,9;-4,3;4;-38,5;8,5;1,5
155350;-96;-25,2;-2,9;4;-38,5;8,5;1,5
155350;-90;-43,8;-2,8;5;-38,5;8,5;1,5
155350;-95;-31,5;-4,4;5,2;-38,5;8,5;1,5
155400;-92;-43,8;-4,4;1,8;-38,5;8,4;1,5
155400;-88;-36,6;-3,7;1,7;-38,5;8,4;1,5
155400;-93;-44,3;-4,3;4;-38,5;8,4;1,5
155400;-97;-29,2;-4,3;4;-38,5;8,4;1,5
155400;-92;-37,5;-4,4;5,2;-38,5;8,4;1,5
155400;-59;-37,4;9,6;5,1;-38,5;8,4;1,5
155400;-98;-36,5;-8,9;1,7;-38,5;8,4;1,5
155400;-94;-43;-5,6;-0,4;-38,5;8,4;1,5
155400;-96;-32,6;-5,7;-0,4;-38,5;8,4;1,5
155450;-90;-36,6;-3,7;1,7;-38,5;8,4;1,5
155450;-98;-39,8;-8,1;5,1;-38,5;8,4;1,5
155450;-99;-29,2;-8,1;5,1;-38,5;8,4;1,5
155450;-94;-32,6;-5,7;-0,4;-38,5;8,4;1,5
155450;-98;-54,3;-3,5;1,7;-38,5;8,4;1,5
155450;-87;-48,8;3,5;1,7;-38,5;8,4;1,5
155500;-94;-29,3;-2,8;1,8;-38,5;8,3;1,5
155500;-98;-25,3;-4,3;1,8;-38,5;8,3;1,5
155500;-89;-44,3;-4,3;4;-38,5;8,3;1,5
155500;-89;-43,7;-2,9;4;-38,5;8,3;1,5
155500;-91;-37,5;-4,4;5,2;-38,5;8,3;1,5
155500;-97;-32,3;-8,9;1,7;-38,5;8,3;1,5
155500;-88;-48,8;3,5;1,7;-38,5;8,3;1,5
155550;-88;-36,6;-3,7;1,7;-38,5;8,3;1,5
155550;-90;-43,7;-2,9;4;-38,5;8,3;1,5
155550;-99;-24,7;-4,4;4;-38,5;8,3;1,5
155550;-97;-25,2;-2,9;4;-38,5;8,3;1,5
155550;-96;-29,2;-4,3;4;-38,5;8,3;1,5
155600;-89;-43,7;-2,9;4;-38,5;8,2;1,5
155600;-98;-25,2;-2,9;4;-38,5;8,2;1,5
155600;-96;-29,2;-4,3;4;-38,5;8,2;1,5
155600;-99;-29,2;-8,1;5,1;-38,5;8,2;1,5
155600;-96;-32,6;-5,7;-0,4;-38,5;8,2;1,5
155600;-74;-31,1;9,2;1,6;-38,5;8,2;1,5
155600;-99;-19,2;9,2;1,7;-38,5;8,2;1,5
155600;-55;-36,7;11,1;1,7;-38,5;8,2;1,5
155650;-98;-36,5;-11,2;1,7;-38,5;8,2;1,5
155650;-89;-36,6;-3,7;1,7;-38,5;8,2;1,5
155650;-98;-24,7;-4,4;4;-38,5;8,2;1,5
155650;-96;-29,2;-4,3;4;-38,5;8,2;1,5
155650;-90;-43,8;-2,8;5;-38,5;8,2;1,5
155700;-86;-39,6;-2,9;1,8;-38,5;8,1;1,5
155700;-93;-29,3;-2,8;1,8;-38,5;8,1;1,5
155700;-93;-44,3;-4,3;4;-38,5;8,1;1,5
155700;-96;-25,2;-2,9;4;-38,5;8,1;1,5
155700;-96;-29,2;-4,3;4;-38,5;8,1;1,5
155700;-89;-43,8;-2,8;5;-38,5;8,1;1,5
155750;-85;-39,6;-2,9;1,8;-38,5;8,1;1,5
155750;-94;-29,3;-2,8;1,8;-38,5;8,1;1,5
155750;-97;-25,3;-4,3;1,8;-38,5;8,1;1,5
155750;-95;-29,2;-4,3;4;-38,5;8,1;1,5
155750;-90;-43,8;-2,8;5;-38,5;8,1;1,5
155800;-84;-36,6;-3,7;1,7;-38,5;8,0;1,5
155800;-94;-44,3;-4,3;4;-38,5;8,0;1,5
155800;-98;-25,2;-2,9;4;-38,5;8,0;1,5
155800;-96;-29,2;-4,3;4;-38,5;8,0;1,5
155800;-97;-32,3;-8,1;5,1;-38,5;8,0;1,5
155800;-94;-43;-5,6;-0,4;-38,5;8,0;1,5
155850;-85;-39,6;-2,9;1,8;-38,5;8,0;1,5
155850;-91;-32,3;-3,6;1,7;-38,5;8,0;1,5
155850;-92;-44,3;-4,3;4;-38,5;8,0;1,5
155850;-90;-43,8;-2,8;5;-38,5;8,0;1,5
155850;-91;-31,5;-4,4;5,2;-38,5;8,0;1,5
155850;-59;-37,4;9,6;5,1;-38,5;8,0;1,5
155900;-89;-32,3;-3,6;1,7;-38,5;7,9;1,5
155900;-93;-29,3;-2,8;1,8;-38,5;7,9;1,5
155900;-99;-25,3;-4,3;1,8;-38,5;7,9;1,5
155900;-95;-25,2;-2,9;4;-38,5;7,9;1,5
155900;-89;-37,5;-4,4;5,2;-38,5;7,9;1,5
155900;-58;-37,4;9,6;5,1;-38,5;7,9;1,5
155900;-97;-36,5;-8,9;1,7;-38,5;7,9;1,5
155900;-96;-39,8;-8,1;5,1;-38,5;7,9;1,5
155950;-89;-39,9;-4,3;4;-38,5;7,9;1,5
155950;-98;-25,2;-2,9;4;-38,5;7,9;1,5
155950;-88;-43,8;-2,8;5;-38,5;7,9;1,5
155950;-97;-36,5;-8,9;1,7;-38,5;7,9;1,5
155950;-98;-32,3;-8,1;5,1;-38,5;7,9;1,5
155950;-99;-29,2;-8,1;5,1;-38,5;7,9;1,5
155950;-99;-54,7;14,3;2,1;-38,5;7,9;1,5
155950;-56;-36,7;11,1;1,7;-38,5;7,9;1,5
156000;-87;-39,9;-4,3;4;-38,5;7,8;1,5
156000;-58;-37,4;9,6;5,1;-38,5;7,8;1,5
156000;-89;-39,5;-5,7;-0,4;-38,5;7,8;1,5
156000;-96;-54,7;10,2;2,1;-38,5;7,8;1,5
156000;-64;-43,8;9,2;1,6;-38,5;7,8;1,5
156050;-98;-43,8;-11,2;1,7;-38,5;7,8;1,5
156050;-91;-32,3;-3,6;1,7;-38,5;7,8;1,5
156050;-93;-44,3;-4,3;4;-38,5;7,8;1,5
156050;-88;-43,7;-2,9;4;-38,5;7,8;1,5
156050;-88;-39,9;-4,3;4;-38,5;7,8;1,5
156050;-95;-25,2;-2,9;4;-38,5;7,8;1,5
156050;-97;-32,3;-8,9;1,7;-38,5;7,8;1,5
156050;-99;-45,8;-8,3;4,1;-38,5;7,8;1,5
156100;-99;-36,5;-11,2;1,7;-38,5;7,7;1,5
156100;-82;-39,6;-2,9;1,8;-38,5;7,7;1,5
156100;-85;-36,6;-3,7;1,7;-38,5;7,7;1,5
156100;-88;-43,7;-2,9;4;-38,5;7,7;1,5
156100;-90;-37,5;-4,4;5,2;-38,5;7,7;1,5
156100;-95;-39,8;-8,1;5,1;-38,5;7,7;1,5
156100;-95;-53,7;3,1;1,7;-38,5;7,7;1,5
156150;-90;-43,8;-2,8;5;-38,5;7,7;1,5
156150;-89;-37,5;-4,4;5,2;-38,5;7,7;1,5
156150;-59;-37,4;9,6;5,1;-38,5;7,7;1,5
156150;-98;-45,8;-8,3;4,1;-38,5;7,7;1,5
156150;-96;-39,8;-8,1;5,1;-38,5;7,7;1,5
156150;-99;-29,2;-8,1;5,1;-38,5;7,7;1,5
156150;-99;-54,3;-3,5;1,7;-38,5;7,7;1,5
156150;-98;-54,7;10,2;2,1;-38,5;7,7;1,5
156150;-97;-54,7;14,3;2,1;-38,5;7,7;1,5
156200;-91;-43,8;-4,4;1,8;-38,5;7,6;1,5
156200;-92;-29,3;-2,8;1,8;-38,5;7,6;1,5
156200;-98;-43,8;-8,9;1,7;-38,5;7,6;1,5
156200;-97;-45,8;-8,3;4,1;-38,5;7,6;1,5
156200;-94;-32,6;-5,7;-0,4;-38,5;7,6;1,5
156250;-82;-39,6;-2,9;1,8;-38,5;7,6;1,5
156250;-96;-25,3;-4,3;1,8;-38,5;7,6;1,5
156250;-87;-43,7;-2,9;4;-38,5;7,6;1,5
156250;-98;-24,7;-4,4;4;-38,5;7,6;1,5
156250;-88;-43,8;-2,8;5;-38,5;7,6;1,5
156250;-98;-43,8;-8,9;1,7;-38,5;7,6;1,5
156250;-93;-32,6;-5,7;-0,4;-38,5;7,6;1,5
156250;-86;-48,8;3,5;1,7;-38,5;7,6;1,5
156300;-99;-36,5;-11,2;1,7;-38,5;7,5;1,5
156300;-99;-32,3;-11,2;1,7;-38,5;7,5;1,5
156300;-91;-44,3;-4,3;4;-38,5;7,5;1,5
156300;-97;-25,2;-2,9;4;-38,5;7,5;1,5
156300;-92;-31,5;-4,4;5,2;-38,5;7,5;1,5
156300;-95;-36,5;-8,9;1,7;-38,5;7,5;1,5
156300;-98;-32,3;-8,9;1,7;-38,5;7,5;1,5
156350;-83;-39,6;-2,9;1,8;-38,5;7,5;1,5
156350;-88;-43,8;-2,8;5;-38,5;7,5;1,5
156350;-97;-43,8;-8,9;1,7;-38,5;7,5;1,5
156350;-97;-36,5;-8,9;1,7;-38,5;7,5;1,5
156350;-99;-32,3;-8,9;1,7;-38,5;7,5;1,5
156350;-95;-39,8;-8,1;5,1;-38,5;7,5;1,5
156350;-98;-29,2;-8,1;5,1;-38,5;7,5;1,5
156400;-98;-32,3;-11,2;1,7;-38,5;7,4;1,5
156400;-87;-39,9;-4,3;4;-38,5;7,4;1,5
156400;-99;-24,7;-4,4;4;-38,5;7,4;1,5
156400;-91;-37,5;-4,4;5,2;-38,5;7,4;1,5
156400;-98;-43,8;-8,9;1,7;-38,5;7,4;1,5
156400;-99;-54,3;-3,5;1,7;-38,5;7,4;1,5
156450;-98;-32,3;-11,2;1,7;-38,5;7,4;1,5
156450;-98;-39,9;-12;5,1;-38,5;7,4;1,5
156450;-86;-36,6;-3,7;1,7;-38,5;7,4;1,5
156450;-89;-44,3;-4,3;4;-38,5;7,4;1,5
156450;-88;-43,7;-2,9;4;-38,5;7,4;1,5
156450;-94;-31,5;-4,4;5,2;-38,5;7,4;1,5
156450;-60;-37,4;9,6;5,1;-38,5;7,4;1,5
156450;-97;-32,3;-8,1;5,1;-38,5;7,4;1,5
156500;-99;-36,5;-11,2;1,7;-38,5;7,3;1,5
156500;-83;-39,6;-2,9;1,8;-38,5;7,3;1,5
156500;-97;-25,3;-4,3;1,8;-38,5;7,3;1,5
156500;-87;-37,5;-4,4;5,2;-38,5;7,3;1,5
156500;-97;-36,5;-8,9;1,7;-38,5;7,3;1,5
156500;-99;-29,2;-8,1;5,1;-38,5;7,3;1,5
156500;-99;-54,3;-3,5;1,7;-38,5;7,3;1,5
156500;-96;-53,7;3,1;1,7;-38,5;7,3;1,5
156550;-98;-36,5;-11,2;1,7;-38,5;7,3;1,5
156550;-82;-39,6;-2,9;1,8;-38,5;7,3;1,5
156550;-92;-29,3;-2,8;1,8;-38,5;7,3;1,5
156550;-86;-39,9;-4,3;4;-38,5;7,3;1,5
156550;-86;-43,8;-2,8;5;-38,5;7,3;1,5
156550;-88;-37,5;-4,4;5,2;-38,5;7,3;1,5
156550;-98;-43,8;-8,9;1,7;-38,5;7,3;1,5
156550;-98;-45,8;-8,3;4,1;-38,5;7,3;1,5
156600;-98;-43,8;-11,2;1,7;-38,5;7,2;1,5
156600;-99;-32,3;-11,2;1,7;-38,5;7,2;1,5
156600;-98;-25,3;-4,3;1,8;-38,5;7,2;1,5
156600;-96;-29,2;-4,3;4;-38,5;7,2;1,5
156600;-89;-37,5;-4,4;5,2;-38,5;7,2;1,5
156600;-62;-37,4;9,6;5,1;-38,5;7,2;1,5
156600;-96;-43,8;-8,9;1,7;-38,5;7,2;1,5
156650;-99;-43,8;-11,2;1,7;-38,5;7,2;1,5
156650;-97;-36,5;-11,2;1,7;-38,5;7,2;1,5
156650;-83;-39,6;-2,9;1,8;-38,5;7,2;1,5
156650;-98;-25,2;-2,9;4;-38,5;7,2;1,5
156650;-89;-43,8;-2,8;5;-38,5;7,2;1,5
156650;-98;-29,2;-8,1;5,1;-38,5;7,2;1,5
156650;-96;-53,7;3,1;1,7;-38,5;7,2;1,5
156650;-98;-54,7;14,3;2,1;-38,5;7,2;1,5
156700;-90;-43,8;-4,4;1,8;-38,5;7,1;1,5
156700;-82;-39,6;-2,9;1,8;-38,5;7,1;1,5
156700;-89;-32,3;-3,6;1,7;-38,5;7,1;1,5
156700;-93;-29,3;-2,8;1,8;-38,5;7,1;1,5
156700;-98;-25,3;-4,3;1,8;-38,5;7,1;1,5
156750;-98;-39,9;-12;5,1;-38,5;7,1;1,5
156750;-89;-37,5;-4,4;5,2;-38,5;7,1;1,5
156750;-61;-37,4;9,6;5,1;-38,5;7,1;1,5
156750;-97;-36,5;-8,9;1,7;-38,5;7,1;1,5
156750;-97;-32,3;-8,9;1,7;-38,5;7,1;1,5
156800;-99;-32,3;-11,2;1,7;-38,5;7,0;1,5
